FID,pointid,grid_code,reforest,recultivat,area,RASTERVALU,Longitude,Latitude,lu
388996,703960,360982,2,8,172800,1.728,1000142,2988715,0
388997,703961,361024,2,8,43200,0.432,1083184,2988604,0
389001,703966,360902,2,8,54000,0.54,924172,2988560,0
389002,703967,360502,2,8,67500,0.675,978028,2988588,0
389003,703968,360982,2,8,66600,0.666,1006813,2988557,0
389004,703969,360981,2,8,28800,0.288,1053069,2988504,0
389006,703972,360502,2,8,284400,2.844,975541,2988693,0
389007,703973,360982,2,8,49500,0.495,1000785,2988483,0
389008,703974,360824,2,8,261900,2.619,1016488,2988835,0
389009,703975,360824,2,8,117000,1.17,1017338,2988695,0
389010,703976,361024,2,8,41400,0.414,1087092,2988495,0
389015,703982,360902,2,8,219600,2.196,928837,2988627,0
389016,703983,360502,2,8,117000,1.17,981515,2988523,0
389017,703984,360502,2,8,108000,1.08,986027,2988552,0
389018,703985,360982,2,8,44100,0.441,1010528,2988458,0
389019,703986,360824,2,8,117900,1.179,1022982,2988649,0
